52 48
Z16xZ3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
40 41 42 43 44 45 46 47 36 37 38 39 4 5 6 7 8 9 10 11 0 1 2 3 28 29 30 31 32 33 34 35 24 25 26 27 16 17 18 19 20 21 22 23 12 13 14 15
41 46 39 44 37 42 47 40 45 38 43 36 5 10 3 8 1 6 11 4 9 2 7 0 17 22 15 20 13 18 23 16 21 14 19 12 29 34 27 32 25 30 35 28 33 26 31 24
42 43 44 45 46 47 36 37 38 39 40 41 30 31 32 33 34 35 24 25 26 27 28 29 18 19 20 21 22 23 12 13 14 15 16 17 6 7 8 9 10 11 0 1 2 3 4 5
43 36 41 46 39 44 37 42 47 40 45 38 31 24 29 34 27 32 25 30 35 28 33 26 7 0 5 10 3 8 1 6 11 4 9 2 19 12 17 22 15 20 13 18 23 16 21 14
44 45 46 47 36 37 38 39 40 41 42 43 20 21 22 23 12 13 14 15 16 17 18 19 8 9 10 11 0 1 2 3 4 5 6 7 32 33 34 35 24 25 26 27 28 29 30 31
45 38 43 36 41 46 39 44 37 42 47 40 21 14 19 12 17 22 15 20 13 18 23 16 33 26 31 24 29 34 27 32 25 30 35 28 9 2 7 0 5 10 3 8 1 6 11 4
46 47 36 37 38 39 40 41 42 43 44 45 10 11 0 1 2 3 4 5 6 7 8 9 34 35 24 25 26 27 28 29 30 31 32 33 22 23 12 13 14 15 16 17 18 19 20 21
47 40 45 38 43 36 41 46 39 44 37 42 11 4 9 2 7 0 5 10 3 8 1 6 23 16 21 14 19 12 17 22 15 20 13 18 35 28 33 26 31 24 29 34 27 32 25 30
Z2xZ2:Z2xZ2:Z3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1 2 0 7 8 6 10 11 9 4 5 3 25 26 24 31 32 30 34 35 33 28 29 27 37 38 36 43 44 42 46 47 45 40 41 39 13 14 12 19 20 18 22 23 21 16 17 15
2 0 1 11 9 10 5 3 4 8 6 7 38 36 37 47 45 46 41 39 40 44 42 43 14 12 13 23 21 22 17 15 16 20 18 19 26 24 25 35 33 34 29 27 28 32 30 31
3 4 5 0 1 2 9 10 11 6 7 8 15 16 17 12 13 14 21 22 23 18 19 20 27 28 29 24 25 26 33 34 35 30 31 32 39 40 41 36 37 38 45 46 47 42 43 44
4 5 3 10 11 9 7 8 6 1 2 0 28 29 27 34 35 33 31 32 30 25 26 24 40 41 39 46 47 45 43 44 42 37 38 36 16 17 15 22 23 21 19 20 18 13 14 12
5 3 4 8 6 7 2 0 1 11 9 10 41 39 40 44 42 43 38 36 37 47 45 46 17 15 16 20 18 19 14 12 13 23 21 22 29 27 28 32 30 31 26 24 25 35 33 34
6 7 8 9 10 11 0 1 2 3 4 5 18 19 20 21 22 23 12 13 14 15 16 17 30 31 32 33 34 35 24 25 26 27 28 29 42 43 44 45 46 47 36 37 38 39 40 41
7 8 6 1 2 0 4 5 3 10 11 9 31 32 30 25 26 24 28 29 27 34 35 33 43 44 42 37 38 36 40 41 39 46 47 45 19 20 18 13 14 12 16 17 15 22 23 21
8 6 7 5 3 4 11 9 10 2 0 1 44 42 43 41 39 40 47 45 46 38 36 37 20 18 19 17 15 16 23 21 22 14 12 13 32 30 31 29 27 28 35 33 34 26 24 25
9 10 11 6 7 8 3 4 5 0 1 2 21 22 23 18 19 20 15 16 17 12 13 14 33 34 35 30 31 32 27 28 29 24 25 26 45 46 47 42 43 44 39 40 41 36 37 38
10 11 9 4 5 3 1 2 0 7 8 6 34 35 33 28 29 27 25 26 24 31 32 30 46 47 45 40 41 39 37 38 36 43 44 42 22 23 21 16 17 15 13 14 12 19 20 18
11 9 10 2 0 1 8 6 7 5 3 4 47 45 46 38 36 37 44 42 43 41 39 40 23 21 22 14 12 13 20 18 19 17 15 16 35 33 34 26 24 25 32 30 31 29 27 28
12 13 14 15 16 17 18 19 20 21 22 23 0 1 2 3 4 5 6 7 8 9 10 11 36 37 38 39 40 41 42 43 44 45 46 47 24 25 26 27 28 29 30 31 32 33 34 35
13 14 12 19 20 18 22 23 21 16 17 15 37 38 36 43 44 42 46 47 45 40 41 39 25 26 24 31 32 30 34 35 33 28 29 27 1 2 0 7 8 6 10 11 9 4 5 3
14 12 13 23 21 22 17 15 16 20 18 19 26 24 25 35 33 34 29 27 28 32 30 31 2 0 1 11 9 10 5 3 4 8 6 7 38 36 37 47 45 46 41 39 40 44 42 43
15 16 17 12 13 14 21 22 23 18 19 20 3 4 5 0 1 2 9 10 11 6 7 8 39 40 41 36 37 38 45 46 47 42 43 44 27 28 29 24 25 26 33 34 35 30 31 32
16 17 15 22 23 21 19 20 18 13 14 12 40 41 39 46 47 45 43 44 42 37 38 36 28 29 27 34 35 33 31 32 30 25 26 24 4 5 3 10 11 9 7 8 6 1 2 0
17 15 16 20 18 19 14 12 13 23 21 22 29 27 28 32 30 31 26 24 25 35 33 34 5 3 4 8 6 7 2 0 1 11 9 10 41 39 40 44 42 43 38 36 37 47 45 46
18 19 20 21 22 23 12 13 14 15 16 17 6 7 8 9 10 11 0 1 2 3 4 5 42 43 44 45 46 47 36 37 38 39 40 41 30 31 32 33 34 35 24 25 26 27 28 29
19 20 18 13 14 12 16 17 15 22 23 21 43 44 42 37 38 36 40 41 39 46 47 45 31 32 30 25 26 24 28 29 27 34 35 33 7 8 6 1 2 0 4 5 3 10 11 9
20 18 19 17 15 16 23 21 22 14 12 13 32 30 31 29 27 28 35 33 34 26 24 25 8 6 7 5 3 4 11 9 10 2 0 1 44 42 43 41 39 40 47 45 46 38 36 37
21 22 23 18 19 20 15 16 17 12 13 14 9 10 11 6 7 8 3 4 5 0 1 2 45 46 47 42 43 44 39 40 41 36 37 38 33 34 35 30 31 32 27 28 29 24 25 26
22 23 21 16 17 15 13 14 12 19 20 18 46 47 45 40 41 39 37 38 36 43 44 42 34 35 33 28 29 27 25 26 24 31 32 30 10 11 9 4 5 3 1 2 0 7 8 6
23 21 22 14 12 13 20 18 19 17 15 16 35 33 34 26 24 25 32 30 31 29 27 28 11 9 10 2 0 1 8 6 7 5 3 4 47 45 46 38 36 37 44 42 43 41 39 40
24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
25 26 24 31 32 30 34 35 33 28 29 27 1 2 0 7 8 6 10 11 9 4 5 3 13 14 12 19 20 18 22 23 21 16 17 15 37 38 36 43 44 42 46 47 45 40 41 39
26 24 25 35 33 34 29 27 28 32 30 31 14 12 13 23 21 22 17 15 16 20 18 19 38 36 37 47 45 46 41 39 40 44 42 43 2 0 1 11 9 10 5 3 4 8 6 7
27 28 29 24 25 26 33 34 35 30 31 32 39 40 41 36 37 38 45 46 47 42 43 44 3 4 5 0 1 2 9 10 11 6 7 8 15 16 17 12 13 14 21 22 23 18 19 20
28 29 27 34 35 33 31 32 30 25 26 24 4 5 3 10 11 9 7 8 6 1 2 0 16 17 15 22 23 21 19 20 18 13 14 12 40 41 39 46 47 45 43 44 42 37 38 36
29 27 28 32 30 31 26 24 25 35 33 34 17 15 16 20 18 19 14 12 13 23 21 22 41 39 40 44 42 43 38 36 37 47 45 46 5 3 4 8 6 7 2 0 1 11 9 10
30 31 32 33 34 35 24 25 26 27 28 29 42 43 44 45 46 47 36 37 38 39 40 41 6 7 8 9 10 11 0 1 2 3 4 5 18 19 20 21 22 23 12 13 14 15 16 17
31 32 30 25 26 24 28 29 27 34 35 33 7 8 6 1 2 0 4 5 3 10 11 9 19 20 18 13 14 12 16 17 15 22 23 21 43 44 42 37 38 36 40 41 39 46 47 45
32 30 31 29 27 28 35 33 34 26 24 25 20 18 19 17 15 16 23 21 22 14 12 13 44 42 43 41 39 40 47 45 46 38 36 37 8 6 7 5 3 4 11 9 10 2 0 1
33 34 35 30 31 32 27 28 29 24 25 26 45 46 47 42 43 44 39 40 41 36 37 38 9 10 11 6 7 8 3 4 5 0 1 2 21 22 23 18 19 20 15 16 17 12 13 14
34 35 33 28 29 27 25 26 24 31 32 30 10 11 9 4 5 3 1 2 0 7 8 6 22 23 21 16 17 15 13 14 12 19 20 18 46 47 45 40 41 39 37 38 36 43 44 42
35 33 34 26 24 25 32 30 31 29 27 28 23 21 22 14 12 13 20 18 19 17 15 16 47 45 46 38 36 37 44 42 43 41 39 40 11 9 10 2 0 1 8 6 7 5 3 4
36 37 38 39 40 41 42 43 44 45 46 47 24 25 26 27 28 29 30 31 32 33 34 35 12 13 14 15 16 17 18 19 20 21 22 23 0 1 2 3 4 5 6 7 8 9 10 11
37 38 36 43 44 42 46 47 45 40 41 39 13 14 12 19 20 18 22 23 21 16 17 15 1 2 0 7 8 6 10 11 9 4 5 3 25 26 24 31 32 30 34 35 33 28 29 27
38 36 37 47 45 46 41 39 40 44 42 43 2 0 1 11 9 10 5 3 4 8 6 7 26 24 25 35 33 34 29 27 28 32 30 31 14 12 13 23 21 22 17 15 16 20 18 19
39 40 41 36 37 38 45 46 47 42 43 44 27 28 29 24 25 26 33 34 35 30 31 32 15 16 17 12 13 14 21 22 23 18 19 20 3 4 5 0 1 2 9 10 11 6 7 8
40 41 39 46 47 45 43 44 42 37 38 36 16 17 15 22 23 21 19 20 18 13 14 12 4 5 3 10 11 9 7 8 6 1 2 0 28 29 27 34 35 33 31 32 30 25 26 24
41 39 40 44 42 43 38 36 37 47 45 46 5 3 4 8 6 7 2 0 1 11 9 10 29 27 28 32 30 31 26 24 25 35 33 34 17 15 16 20 18 19 14 12 13 23 21 22
42 43 44 45 46 47 36 37 38 39 40 41 30 31 32 33 34 35 24 25 26 27 28 29 18 19 20 21 22 23 12 13 14 15 16 17 6 7 8 9 10 11 0 1 2 3 4 5
43 44 42 37 38 36 40 41 39 46 47 45 19 20 18 13 14 12 16 17 15 22 23 21 7 8 6 1 2 0 4 5 3 10 11 9 31 32 30 25 26 24 28 29 27 34 35 33
44 42 43 41 39 40 47 45 46 38 36 37 8 6 7 5 3 4 11 9 10 2 0 1 32 30 31 29 27 28 35 33 34 26 24 25 20 18 19 17 15 16 23 21 22 14 12 13
45 46 47 42 43 44 39 40 41 36 37 38 33 34 35 30 31 32 27 28 29 24 25 26 21 22 23 18 19 20 15 16 17 12 13 14 9 10 11 6 7 8 3 4 5 0 1 2
46 47 45 40 41 39 37 38 36 43 44 42 22 23 21 16 17 15 13 14 12 19 20 18 10 11 9 4 5 3 1 2 0 7 8 6 34 35 33 28 29 27 25 26 24 31 32 30
47 45 46 38 36 37 44 42 43 41 39 40 11 9 10 2 0 1 8 6 7 5 3 4 35 33 34 26 24 25 32 30 31 29 27 28 23 21 22 14 12 13 20 18 19 17 15 16
Dic2:Z2xZ3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1 2 0 4 5 3 13 14 12 16 17 15 19 20 18 22 23 21 7 8 6 10 11 9 25 26 24 28 29 27 37 38 36 40 41 39 43 44 42 46 47 45 31 32 30 34 35 33
2 0 1 5 3 4 20 18 19 23 21 22 8 6 7 11 9 10 14 12 13 17 15 16 26 24 25 29 27 28 44 42 43 47 45 46 32 30 31 35 33 34 38 36 37 41 39 40
3 4 5 0 1 2 9 10 11 6 7 8 15 16 17 12 13 14 21 22 23 18 19 20 27 28 29 24 25 26 33 34 35 30 31 32 39 40 41 36 37 38 45 46 47 42 43 44
4 5 3 1 2 0 16 17 15 13 14 12 22 23 21 19 20 18 10 11 9 7 8 6 28 29 27 25 26 24 40 41 39 37 38 36 46 47 45 43 44 42 34 35 33 31 32 30
5 3 4 2 0 1 23 21 22 20 18 19 11 9 10 8 6 7 17 15 16 14 12 13 29 27 28 26 24 25 47 45 46 44 42 43 35 33 34 32 30 31 41 39 40 38 36 37
6 7 8 9 10 11 24 25 26 27 28 29 42 43 44 45 46 47 12 13 14 15 16 17 30 31 32 33 34 35 0 1 2 3 4 5 18 19 20 21 22 23 36 37 38 39 40 41
7 8 6 10 11 9 43 44 42 46 47 45 13 14 12 16 17 15 25 26 24 28 29 27 31 32 30 34 35 33 19 20 18 22 23 21 37 38 36 40 41 39 1 2 0 4 5 3
8 6 7 11 9 10 14 12 13 17 15 16 26 24 25 29 27 28 44 42 43 47 45 46 32 30 31 35 33 34 38 36 37 41 39 40 2 0 1 5 3 4 20 18 19 23 21 22
9 10 11 6 7 8 27 28 29 24 25 26 45 46 47 42 43 44 15 16 17 12 13 14 33 34 35 30 31 32 3 4 5 0 1 2 21 22 23 18 19 20 39 40 41 36 37 38
10 11 9 7 8 6 46 47 45 43 44 42 16 17 15 13 14 12 28 29 27 25 26 24 34 35 33 31 32 30 22 23 21 19 20 18 40 41 39 37 38 36 4 5 3 1 2 0
11 9 10 8 6 7 17 15 16 14 12 13 29 27 28 26 24 25 47 45 46 44 42 43 35 33 34 32 30 31 41 39 40 38 36 37 5 3 4 2 0 1 23 21 22 20 18 19
12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11
13 14 12 16 17 15 25 26 24 28 29 27 31 32 30 34 35 33 19 20 18 22 23 21 37 38 36 40 41 39 1 2 0 4 5 3 7 8 6 10 11 9 43 44 42 46 47 45
14 12 13 17 15 16 32 30 31 35 33 34 20 18 19 23 21 22 26 24 25 29 27 28 38 36 37 41 39 40 8 6 7 11 9 10 44 42 43 47 45 46 2 0 1 5 3 4
15 16 17 12 13 14 21 22 23 18 19 20 27 28 29 24 25 26 33 34 35 30 31 32 39 40 41 36 37 38 45 46 47 42 43 44 3 4 5 0 1 2 9 10 11 6 7 8
16 17 15 13 14 12 28 29 27 25 26 24 34 35 33 31 32 30 22 23 21 19 20 18 40 41 39 37 38 36 4 5 3 1 2 0 10 11 9 7 8 6 46 47 45 43 44 42
17 15 16 14 12 13 35 33 34 32 30 31 23 21 22 20 18 19 29 27 28 26 24 25 41 39 40 38 36 37 11 9 10 8 6 7 47 45 46 44 42 43 5 3 4 2 0 1
18 19 20 21 22 23 36 37 38 39 40 41 6 7 8 9 10 11 24 25 26 27 28 29 42 43 44 45 46 47 12 13 14 15 16 17 30 31 32 33 34 35 0 1 2 3 4 5
19 20 18 22 23 21 7 8 6 10 11 9 25 26 24 28 29 27 37 38 36 40 41 39 43 44 42 46 47 45 31 32 30 34 35 33 1 2 0 4 5 3 13 14 12 16 17 15
20 18 19 23 21 22 26 24 25 29 27 28 38 36 37 41 39 40 8 6 7 11 9 10 44 42 43 47 45 46 2 0 1 5 3 4 14 12 13 17 15 16 32 30 31 35 33 34
21 22 23 18 19 20 39 40 41 36 37 38 9 10 11 6 7 8 27 28 29 24 25 26 45 46 47 42 43 44 15 16 17 12 13 14 33 34 35 30 31 32 3 4 5 0 1 2
22 23 21 19 20 18 10 11 9 7 8 6 28 29 27 25 26 24 40 41 39 37 38 36 46 47 45 43 44 42 34 35 33 31 32 30 4 5 3 1 2 0 16 17 15 13 14 12
23 21 22 20 18 19 29 27 28 26 24 25 41 39 40 38 36 37 11 9 10 8 6 7 47 45 46 44 42 43 5 3 4 2 0 1 17 15 16 14 12 13 35 33 34 32 30 31
24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
25 26 24 28 29 27 37 38 36 40 41 39 43 44 42 46 47 45 31 32 30 34 35 33 1 2 0 4 5 3 13 14 12 16 17 15 19 20 18 22 23 21 7 8 6 10 11 9
26 24 25 29 27 28 44 42 43 47 45 46 32 30 31 35 33 34 38 36 37 41 39 40 2 0 1 5 3 4 20 18 19 23 21 22 8 6 7 11 9 10 14 12 13 17 15 16
27 28 29 24 25 26 33 34 35 30 31 32 39 40 41 36 37 38 45 46 47 42 43 44 3 4 5 0 1 2 9 10 11 6 7 8 15 16 17 12 13 14 21 22 23 18 19 20
28 29 27 25 26 24 40 41 39 37 38 36 46 47 45 43 44 42 34 35 33 31 32 30 4 5 3 1 2 0 16 17 15 13 14 12 22 23 21 19 20 18 10 11 9 7 8 6
29 27 28 26 24 25 47 45 46 44 42 43 35 33 34 32 30 31 41 39 40 38 36 37 5 3 4 2 0 1 23 21 22 20 18 19 11 9 10 8 6 7 17 15 16 14 12 13
30 31 32 33 34 35 0 1 2 3 4 5 18 19 20 21 22 23 36 37 38 39 40 41 6 7 8 9 10 11 24 25 26 27 28 29 42 43 44 45 46 47 12 13 14 15 16 17
31 32 30 34 35 33 19 20 18 22 23 21 37 38 36 40 41 39 1 2 0 4 5 3 7 8 6 10 11 9 43 44 42 46 47 45 13 14 12 16 17 15 25 26 24 28 29 27
32 30 31 35 33 34 38 36 37 41 39 40 2 0 1 5 3 4 20 18 19 23 21 22 8 6 7 11 9 10 14 12 13 17 15 16 26 24 25 29 27 28 44 42 43 47 45 46
33 34 35 30 31 32 3 4 5 0 1 2 21 22 23 18 19 20 39 40 41 36 37 38 9 10 11 6 7 8 27 28 29 24 25 26 45 46 47 42 43 44 15 16 17 12 13 14
34 35 33 31 32 30 22 23 21 19 20 18 40 41 39 37 38 36 4 5 3 1 2 0 10 11 9 7 8 6 46 47 45 43 44 42 16 17 15 13 14 12 28 29 27 25 26 24
35 33 34 32 30 31 41 39 40 38 36 37 5 3 4 2 0 1 23 21 22 20 18 19 11 9 10 8 6 7 17 15 16 14 12 13 29 27 28 26 24 25 47 45 46 44 42 43
36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35
37 38 36 40 41 39 1 2 0 4 5 3 7 8 6 10 11 9 43 44 42 46 47 45 13 14 12 16 17 15 25 26 24 28 29 27 31 32 30 34 35 33 19 20 18 22 23 21
38 36 37 41 39 40 8 6 7 11 9 10 44 42 43 47 45 46 2 0 1 5 3 4 14 12 13 17 15 16 32 30 31 35 33 34 20 18 19 23 21 22 26 24 25 29 27 28
39 40 41 36 37 38 45 46 47 42 43 44 3 4 5 0 1 2 9 10 11 6 7 8 15 16 17 12 13 14 21 22 23 18 19 20 27 28 29 24 25 26 33 34 35 30 31 32
40 41 39 37 38 36 4 5 3 1 2 0 10 11 9 7 8 6 46 47 45 43 44 42 16 17 15 13 14 12 28 29 27 25 26 24 34 35 33 31 32 30 22 23 21 19 20 18
41 39 40 38 36 37 11 9 10 8 6 7 47 45 46 44 42 43 5 3 4 2 0 1 17 15 16 14 12 13 35 33 34 32 30 31 23 21 22 20 18 19 29 27 28 26 24 25
42 43 44 45 46 47 12 13 14 15 16 17 30 31 32 33 34 35 0 1 2 3 4 5 18 19 20 21 22 23 36 37 38 39 40 41 6 7 8 9 10 11 24 25 26 27 28 29
43 44 42 46 47 45 31 32 30 34 35 33 1 2 0 4 5 3 13 14 12 16 17 15 19 20 18 22 23 21 7 8 6 10 11 9 25 26 24 28 29 27 37 38 36 40 41 39
44 42 43 47 45 46 2 0 1 5 3 4 14 12 13 17 15 16 32 30 31 35 33 34 20 18 19 23 21 22 26 24 25 29 27 28 38 36 37 41 39 40 8 6 7 11 9 10
45 46 47 42 43 44 15 16 17 12 13 14 33 34 35 30 31 32 3 4 5 0 1 2 21 22 23 18 19 20 39 40 41 36 37 38 9 10 11 6 7 8 27 28 29 24 25 26
46 47 45 43 44 42 34 35 33 31 32 30 4 5 3 1 2 0 16 17 15 13 14 12 22 23 21 19 20 18 10 11 9 7 8 6 28 29 27 25 26 24 40 41 39 37 38 36
47 45 46 44 42 43 5 3 4 2 0 1 17 15 16 14 12 13 35 33 34 32 30 31 23 21 22 20 18 19 29 27 28 26 24 25 41 39 40 38 36 37 11 9 10 8 6 7
Dic2:D6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1 0 5 4 3 2 31 30 35 34 33 32 43 42 47 46 45 44 37 36 41 40 39 38 25 24 29 28 27 26 7 6 11 10 9 8 19 18 23 22 21 20 13 12 17 16 15 14
2 3 4 5 0 1 14 15 16 17 12 13 20 21 22 23 18 19 8 9 10 11 6 7 26 27 28 29 24 25 38 39 40 41 36 37 44 45 46 47 42 43 32 33 34 35 30 31
3 2 1 0 5 4 39 38 37 36 41 40 33 32 31 30 35 34 45 44 43 42 47 46 27 26 25 24 29 28 15 14 13 12 17 16 9 8 7 6 11 10 21 20 19 18 23 22
4 5 0 1 2 3 22 23 18 19 20 21 10 11 6 7 8 9 16 17 12 13 14 15 28 29 24 25 26 27 46 47 42 43 44 45 34 35 30 31 32 33 40 41 36 37 38 39
5 4 3 2 1 0 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6
6 7 8 9 10 11 24 25 26 27 28 29 42 43 44 45 46 47 12 13 14 15 16 17 30 31 32 33 34 35 0 1 2 3 4 5 18 19 20 21 22 23 36 37 38 39 40 41
7 6 11 10 9 8 1 0 5 4 3 2 37 36 41 40 39 38 19 18 23 22 21 20 31 30 35 34 33 32 25 24 29 28 27 26 13 12 17 16 15 14 43 42 47 46 45 44
8 9 10 11 6 7 44 45 46 47 42 43 14 15 16 17 12 13 26 27 28 29 24 25 32 33 34 35 30 31 20 21 22 23 18 19 38 39 40 41 36 37 2 3 4 5 0 1
9 8 7 6 11 10 21 20 19 18 23 22 3 2 1 0 5 4 39 38 37 36 41 40 33 32 31 30 35 34 45 44 43 42 47 46 27 26 25 24 29 28 15 14 13 12 17 16
10 11 6 7 8 9 16 17 12 13 14 15 28 29 24 25 26 27 46 47 42 43 44 45 34 35 30 31 32 33 40 41 36 37 38 39 4 5 0 1 2 3 22 23 18 19 20 21
11 10 9 8 7 6 41 40 39 38 37 36 23 22 21 20 19 18 5 4 3 2 1 0 35 34 33 32 31 30 17 16 15 14 13 12 47 46 45 44 43 42 29 28 27 26 25 24
12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11
13 12 17 16 15 14 43 42 47 46 45 44 7 6 11 10 9 8 1 0 5 4 3 2 37 36 41 40 39 38 19 18 23 22 21 20 31 30 35 34 33 32 25 24 29 28 27 26
14 15 16 17 12 13 26 27 28 29 24 25 32 33 34 35 30 31 20 21 22 23 18 19 38 39 40 41 36 37 2 3 4 5 0 1 8 9 10 11 6 7 44 45 46 47 42 43
15 14 13 12 17 16 3 2 1 0 5 4 45 44 43 42 47 46 9 8 7 6 11 10 39 38 37 36 41 40 27 26 25 24 29 28 21 20 19 18 23 22 33 32 31 30 35 34
16 17 12 13 14 15 34 35 30 31 32 33 22 23 18 19 20 21 28 29 24 25 26 27 40 41 36 37 38 39 10 11 6 7 8 9 46 47 42 43 44 45 4 5 0 1 2 3
17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18
18 19 20 21 22 23 36 37 38 39 40 41 6 7 8 9 10 11 24 25 26 27 28 29 42 43 44 45 46 47 12 13 14 15 16 17 30 31 32 33 34 35 0 1 2 3 4 5
19 18 23 22 21 20 13 12 17 16 15 14 1 0 5 4 3 2 31 30 35 34 33 32 43 42 47 46 45 44 37 36 41 40 39 38 25 24 29 28 27 26 7 6 11 10 9 8
20 21 22 23 18 19 8 9 10 11 6 7 26 27 28 29 24 25 38 39 40 41 36 37 44 45 46 47 42 43 32 33 34 35 30 31 2 3 4 5 0 1 14 15 16 17 12 13
21 20 19 18 23 22 33 32 31 30 35 34 15 14 13 12 17 16 3 2 1 0 5 4 45 44 43 42 47 46 9 8 7 6 11 10 39 38 37 36 41 40 27 26 25 24 29 28
22 23 18 19 20 21 28 29 24 25 26 27 40 41 36 37 38 39 10 11 6 7 8 9 46 47 42 43 44 45 4 5 0 1 2 3 16 17 12 13 14 15 34 35 30 31 32 33
23 22 21 20 19 18 5 4 3 2 1 0 35 34 33 32 31 30 17 16 15 14 13 12 47 46 45 44 43 42 29 28 27 26 25 24 11 10 9 8 7 6 41 40 39 38 37 36
24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
25 24 29 28 27 26 7 6 11 10 9 8 19 18 23 22 21 20 13 12 17 16 15 14 1 0 5 4 3 2 31 30 35 34 33 32 43 42 47 46 45 44 37 36 41 40 39 38
26 27 28 29 24 25 38 39 40 41 36 37 44 45 46 47 42 43 32 33 34 35 30 31 2 3 4 5 0 1 14 15 16 17 12 13 20 21 22 23 18 19 8 9 10 11 6 7
27 26 25 24 29 28 15 14 13 12 17 16 9 8 7 6 11 10 21 20 19 18 23 22 3 2 1 0 5 4 39 38 37 36 41 40 33 32 31 30 35 34 45 44 43 42 47 46
28 29 24 25 26 27 46 47 42 43 44 45 34 35 30 31 32 33 40 41 36 37 38 39 4 5 0 1 2 3 22 23 18 19 20 21 10 11 6 7 8 9 16 17 12 13 14 15
29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30
30 31 32 33 34 35 0 1 2 3 4 5 18 19 20 21 22 23 36 37 38 39 40 41 6 7 8 9 10 11 24 25 26 27 28 29 42 43 44 45 46 47 12 13 14 15 16 17
31 30 35 34 33 32 25 24 29 28 27 26 13 12 17 16 15 14 43 42 47 46 45 44 7 6 11 10 9 8 1 0 5 4 3 2 37 36 41 40 39 38 19 18 23 22 21 20
32 33 34 35 30 31 20 21 22 23 18 19 38 39 40 41 36 37 2 3 4 5 0 1 8 9 10 11 6 7 44 45 46 47 42 43 14 15 16 17 12 13 26 27 28 29 24 25
33 32 31 30 35 34 45 44 43 42 47 46 27 26 25 24 29 28 15 14 13 12 17 16 9 8 7 6 11 10 21 20 19 18 23 22 3 2 1 0 5 4 39 38 37 36 41 40
34 35 30 31 32 33 40 41 36 37 38 39 4 5 0 1 2 3 22 23 18 19 20 21 10 11 6 7 8 9 16 17 12 13 14 15 28 29 24 25 26 27 46 47 42 43 44 45
35 34 33 32 31 30 17 16 15 14 13 12 47 46 45 44 43 42 29 28 27 26 25 24 11 10 9 8 7 6 41 40 39 38 37 36 23 22 21 20 19 18 5 4 3 2 1 0
36 37 38 39 40 41 42 43 44 45 46 47 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35
37 36 41 40 39 38 19 18 23 22 21 20 31 30 35 34 33 32 25 24 29 28 27 26 13 12 17 16 15 14 43 42 47 46 45 44 7 6 11 10 9 8 1 0 5 4 3 2
38 39 40 41 36 37 2 3 4 5 0 1 8 9 10 11 6 7 44 45 46 47 42 43 14 15 16 17 12 13 26 27 28 29 24 25 32 33 34 35 30 31 20 21 22 23 18 19
39 38 37 36 41 40 27 26 25 24 29 28 21 20 19 18 23 22 33 32 31 30 35 34 15 14 13 12 17 16 3 2 1 0 5 4 45 44 43 42 47 46 9 8 7 6 11 10
