g6	n	m	Q	bip	dist	phi	tf	mtf
N??ED?qSO}HkJc~?^_?	15	37	15	6	18	444111332222200	1	1
N??ED?qSO}HkjCjC^_?	15	36	15	6	18	121244222133000	1	1
N??ED?qSO}HkjC~?^_?	15	37	15	6	16	414111333222000	1	1
N??ED?qSP{FoVObK^_?	15	36	15	5	17	402022034411131	1	1
N??ED?qSP{XcVOjC^_?	15	36	15	6	18	144244221130300	1	1
N??ED?qSROQ`FobK^_?	15	33	15	7	22	111444221123300	1	1
N??ED?qVQyJgN_rG^_?	15	38	15	5	14	202000132444111	1	1
N??ED?qw@{JgRW~?By?	15	37	15	6	17	444111333300202	1	1
N??ED?qw@{JgrGFs^_?	15	37	15	6	15	333111443400202	1	1
N??ED?qwAZHkN_~?By?	15	37	15	7	17	414411433022000	1	1
N??ED?qwAZ^_~?FsBy?	15	39	15	7	12	333111440402200	1	1
N??ED?qwAZ^_~?Fs^_?	15	39	15	6	11	000222444431131	1	1
N??ED?qwAaFobI~?By?	15	35	15	7	18	444111334342002	1	1
N??ED?qwAaHkJa~?By?	15	35	15	7	20	441111314330202	1	1
N??ED?qwAaHkjA~?By?	15	35	15	6	19	444111332342002	1	1
N??ED?qwAaPdB[Fs^_?	15	35	15	6	17	333111441432002	1	1
N??ED?qwAaPdRW~?By?	15	35	15	6	19	444111331340202	1	1
N??ED?qwAaPd~?FsBy?	15	36	15	7	15	222444112123300	1	1
N??ED?qwAaXcBe~?By?	15	35	15	7	17	444111334310202	1	1
N??ED?qwAyJgRW~?By?	15	37	15	6	17	303000223211141	1	1
N??ED?qwAyJgrGFs^_?	15	37	15	6	15	000333110122424	1	1
N??ED?qwAyXc~?FsBy?	15	38	15	7	12	444111334320022	1	1
N??ED?qwAyXc~?Fs^_?	15	38	15	6	13	000222440431131	1	1
N??ED?qwEX@mVO~?By?	15	37	15	6	15	444111331302002	1	1
N??ED?qwEXHkN_~?By?	15	37	15	7	16	444111334300202	1	1
N??ED?qwEXHkVOFs^_?	15	37	15	6	16	000333110144224	1	1
N??ED?qwEXHk~?FsBy?	15	38	15	7	13	333111443422200	1	1
N??ED?qwEXHk~?Fs^_?	15	38	15	6	14	000222440411131	1	1
N??ED?qyFOBwRW~?Az?	15	37	15	6	16	000303130112442	1	1
N??ED?q{F_BwRWBu^_?	15	37	15	5	16	333311444440002	1	1
N??ED?yMdoBw~?P]^_?	15	39	15	5	12	220002344444131	1	1
N??ED@OAw^FoVOjG]a?	15	36	15	6	18	113303000114442	1	1
N??ED@OAwmDsiIVO]a?	15	35	15	7	19	141424220131430	1	1
N??ED@OAw}FoVOjG]a?	15	36	15	6	16	444111330422200	1	1
N??ED@OAx{FoVOjG]a?	15	36	15	5	16	441131300422220	1	1
N??ED@OAyyJgN_jG]a?	15	36	15	5	17	414131030422200	1	1
N??ED@OAyyTcN_|C^_?	15	37	15	4	17	441111333200200	1	1
N??ED@OB?FfoVOjG]A?	15	32	15	4	22	331111444230002	1	1
N??ED@OBw^FoVOjG^_?	15	37	15	6	15	222200333441111	1	1
N??ED@OBw}DsVOjG^_?	15	37	15	6	15	222000330444411	1	1
N??ED@OBw}FoVOjG^_?	15	37	15	6	15	222000330444411	1	1
N??ED@OBx{FoVOjG^_?	15	37	15	6	16	220000333444111	1	1
N??ED@OByyJgN_jG^_?	15	37	15	6	16	220200303411441	1	1
N??ED@OByyTcN_~?^_?	15	38	15	5	14	220000333411411	1	1
N??ED@OEo^DshKVO^_?	15	36	15	7	18	444111331222020	1	1
N??ED@OEo^FohKVO^_?	15	36	15	6	18	444111333220300	1	1
N??ED@OEpL@{hK~?JHO	15	36	15	7	18	131331204131024	1	1
N??ED@OK_^@mVOjG]@_	15	35	15	5	17	222244111100331	1	1
N??ED@OK_^@mVOjG^_?	15	35	15	7	17	444411333322000	1	1
N??ED@OK_^BwRSjG^_?	15	35	15	7	19	444111331422000	1	1
N??ED@OK_}@mVOjG^_?	15	35	15	7	19	414111331322200	1	1
N??ED@OK`{@mVOjG^_?	15	35	15	6	19	111144222203000	1	1
N??ED@OKaq@{B[hI^_?	15	34	15	7	20	111144222203300	1	1
N??ED@OKaq@{RShI^_?	15	34	15	7	20	414114032124230	1	1
N??ED@OKaqSdN_B[^_?	15	34	15	7	20	141441423032020	1	1
N??ED@OKf_FoVOjG@n?	15	34	15	6	19	000022444441113	1	1
N??ED@OKf_JgFojG@n?	15	34	15	6	19	020244241113300	1	1
N??ED@OKf_JgJgbK@|?	15	34	15	5	20	220244141213030	1	1
N??ED@OUO^@{hKN_^_?	15	36	15	7	18	444411333022000	1	1
N??ED@OUO^FoN_hK^_?	15	36	15	6	17	141441123320020	1	1
N??ED@OUO^JghKN_^_?	15	36	15	6	18	414111032222300	1	1
N??ED@OUOu@{JghM^_?	15	36	15	7	18	421031301442202	1	1
N??ED@OUOu@{N_~?Sf?	15	36	15	6	16	303003021111442	1	1
N??ED@OUO}@{hKJg^_?	15	36	15	7	18	444111331222020	1	1
N??ED@OUO}@{hKN_^_?	15	36	15	6	18	444111330222020	1	1
N??ED@OUTH`{N_~?^_?	15	37	15	6	16	141411323322000	1	1
N??ED@OUV_SeN_~?@|?	15	36	15	6	18	444411333030002	1	1
N??ED@O{AyBwN_jG@}?	15	36	15	6	17	022244441133300	1	1
N??ED@O{AyFoN_jG@}?	15	36	15	6	16	002244411133330	1	1
N??ED@O{AyJgN_jG@}?	15	36	15	6	17	020244141133300	1	1
N??ED@O{AyTcFoJg@}?	15	36	15	6	18	034311114420200	1	1
N??ED@O{AyTcN_B{^_?	15	37	15	5	15	333311444422202	1	1
N??ED@_MdoRC~?FwGj_	15	36	15	5	18	030003333111142	1	1
N??ED@_N`{FoVOfG^_?	15	37	15	4	13	440222044111331	1	1
N??ED@_N`{V_VOfGGJg	15	37	15	4	14	121444121000301	1	1
N??ED@_NayRcN_VOOFW	15	37	15	4	14	211444112003001	1	1
N??ED@_NayRcN_VO^_?	15	37	15	5	15	223000322411411	1	1
N??ED@_NayRcN_~?B{?	15	38	15	6	15	222000033144114	1	1
N??ED@_NayRcN_~?^_?	15	38	15	4	14	220000311411411	1	1
N??ED@_NayRcv?FWCPw	15	37	15	4	14	112444211300001	1	1
N??ED@_NayRc~?Fw^_?	15	39	15	6	12	222000333111141	1	1
N??ED@_NayRc~?~?^_?	15	39	15	3	12	222000333111111	1	1
N??ED@_Nfo^?VOfG?|_	15	37	15	4	15	111442222300331	1	1
N??ED@_{@{FoVOfG@}?	15	36	15	5	16	002244411133330	1	1
N??ED@_{@{JgfGB{B{?	15	37	15	4	15	333111444422200	1	1
N??ED@_{@{JgfGB{^_?	15	37	15	5	14	222000333311141	1	1
N??ED@o]@sJGBw~?Of_	15	36	15	5	18	300003221111342	1	1
N??EDBWUQyJgHkN_^_?	15	38	15	5	14	202000234444311	1	1
N??EDBWuAqBwHm~?Cv?	15	39	15	5	12	442442240003131	1	1
N??EDBWuAqBwHm~?^_?	15	39	15	5	13	003003121114244	1	1
N??EDB_N`{FoVO~?B{?	15	39	15	5	13	330000232111441	1	1
N??EDB_NayFoVO~?B{?	15	39	15	5	13	220000303414114	1	1
N??EDB_NayFo~?Fw^_?	15	40	15	5	11	220000333414141	1	1
N??EDB_Nay^_Fw~?^_?	15	41	15	5	8	222000333111411	1	1
N??EDBo{@{FoVOB{^_?	15	39	15	5	12	200033311144424	1	1
N??EDBo{@{JgFoB{^_?	15	39	15	6	13	000033111144224	1	1
N??EDBo{@{Jg~?B{@}?	15	40	15	6	10	111133000022244	1	1
N??EDBo{@{Jg~?B{^_?	15	40	15	4	10	000022444411131	1	1
N??ED`L{F_FoBu~?@z?	15	40	15	5	10	444422001003131	1	1
N??ED`L{F_FoBu~?^_?	15	40	15	4	10	000033112114244	1	1
N??EDaKIaYMCN_tCET?	15	34	15	6	20	110033012421421	1	1
N??EDaKIaYMCN_tCFo?	15	34	15	5	19	330000244144141	1	1
N??EDaKIaYMCN_tCYa?	15	34	15	5	19	003030144244411	1	1
N??EDaKIaYMCN_tC^_?	15	35	15	5	19	114141200300020	1	1
N??EDaKRR`FoN_~?^_?	15	38	15	4	14	220000311114411	1	1
N??EDaKRR`Fo~?~?^_?	15	39	15	3	13	000022143341111	1	1
N??EDaKRR`]?N_Br@x_	15	37	15	4	14	114422201100311	1	1
N??EDaKRR`]?N_Br^_?	15	37	15	5	15	333311140044202	1	1
N??EDaKRR`]?N_N_@x_	15	36	15	6	14	002244410011330	1	1
N??EDagBpsV?TG~?Gl_	15	36	15	6	18	414441033133002	1	1
N??EDagRQhFoN_~?^_?	15	38	15	4	14	220000311114411	1	1
N??EDagRQhFo~?~?^_?	15	39	15	3	13	020002144331111	1	1
N??EDaoBf_v_N_RWGMo	15	37	15	5	15	121144422020031	1	1
N??EDaoByZFoN_~?^_?	15	40	15	6	10	020022244331111	1	1
N??EDaoByZFo~?~?^_?	15	41	15	5	8	020022444331111	1	1
N??EDaoRYZFoN_~?^_?	15	40	15	6	10	020022044331111	1	1
N??EDaoRYZFo~?~?^_?	15	41	15	5	7	020022144331111	1	1
N??EDao{@{Hk~?B{^_?	15	40	15	5	10	000022444413131	1	1
N??EDawm@s@w~?P]^_?	15	39	15	5	13	020002144441131	1	1
N??EDbGIaYEstC~?^_?	15	37	15	5	15	002202414313111	1	1
N??EDbGIaYFoLgtC^_?	15	36	15	5	16	441111303202200	1	1
N??EDbGl?]EsLg~?HIo	15	38	15	6	14	331131424030021	1	1
N??EDb_RO^BsN_~?^_?	15	39	15	6	12	222000313144411	1	1
N??EDb_RO|BsN_~?^_?	15	39	15	5	10	222000313144411	1	1
N??EDb_RO|FoN_~?^_?	15	39	15	4	11	220000313144411	1	1
N??EDb_RO|Fo~?~?^_?	15	40	15	4	10	220000313144111	1	1
N??EDb_RV_FoFg~?@|?	15	38	15	6	14	444411333030202	1	1
N??EE?oBE@`{BwKs^_?	15	33	15	5	19	111144222013310	1	1
N??EE?oBE@`{Ks~?Fx?	15	35	15	4	16	113333004404424	1	1
N??EE?oBE@`{Ks~?]A_	15	34	15	5	18	111133000404020	1	1
N??EE?oBE@`{Ks~?^_?	15	34	15	6	16	114444223323300	1	1
N??EE?oBMX]AKu~?@{_	15	37	15	6	16	113311004302421	1	1
N??EE?oIE@`{Ds~?Fx?	15	35	15	4	16	113333004404424	1	1
N??EE?oIEH`{DsNo^_?	15	35	15	5	17	224444114430003	1	1
N??EE?oIEXYa}?No?}O	15	35	15	5	18	441111330000024	1	1
N??EE?oK?W]@?}NoXe?	15	32	15	5	20	114411113310202	1	1
N??EE?oKF_EW~?rL@~?	15	36	15	6	14	442211331131302	1	1
N??EE?oKF_FWpL~?@~?	15	36	15	6	16	003330112242140	1	1
N??EE?oKF_FwrKB}@~?	15	38	15	4	13	002244441113000	1	1
N??EE?oKF_FwrKNo@~?	15	37	15	6	13	003311114442020	1	1
N??EE?oKF_^_NorK@~?	15	37	15	6	15	331111441142020	1	1
N??EE?oKFoFwrKB{?~?	15	37	15	5	16	441113330002444	1	1
N??EE?oKFoFwrKNo?~?	15	37	15	7	14	441113330002024	1	1
N??EE?oKFo^?NorK?~_	15	37	15	5	14	002224441111310	1	1
N??EE?oKFw@}NorK^_?	15	38	15	6	14	114411113302020	1	1
N??EE?oMEH_}rG~?Fw?	15	36	15	6	17	331113330044422	1	1
N??EE?oMEXFW@{~?We_	15	36	15	6	15	331113440020424	1	1
N??EE?oMEX^?pKNo?}_	15	36	15	6	17	441142002230301	1	1
N??EE?okEXHeNo~?@}?	15	37	15	7	16	414411113322002	1	1
N??EE?okEXHe~?B{EX_	15	37	15	5	16	440011331100024	1	1
N??EE?okEX^?RKNo?}_	15	36	15	6	17	441142002230301	1	1
N??EE?oqGNCyNo~?Z@_	15	37	15	6	15	003331112100244	1	1
N??EE?oqGNEy}A~?Fw?	15	38	15	7	12	331111440430220	1	1
N??EE?oqGNXc}ALsFw?	15	37	15	5	15	441111330340022	1	1
N??EE?oqG^@{Ls~?Ey?	15	38	15	5	14	112230003244121	1	1
N??EE?oqG^@{Ls~?]@_	15	38	15	6	15	003311114100244	1	1
N??EE?oqG^@{Ls~?^_?	15	38	15	7	14	331111441200022	1	1
N??EE?oqG^^_NoLsEy?	15	39	15	4	12	113313004012444	1	1
N??EE?oqG^^_~?NoEy?	15	39	15	6	11	331111440402200	1	1
N??EE?oqMX@{~?LsFw?	15	38	15	6	14	441111331002022	1	1
N??EE?oqMX@{~?Ls^_?	15	38	15	7	13	002202443413131	1	1
N??EE?oqNGBXBw~?Ey?	15	36	15	6	16	003303112140242	1	1
N??EE?oqNO@{~?NoAz?	15	37	15	6	15	003333112142420	1	1
N??EE?oqN_@|~?NoEy?	15	38	15	6	14	224411113132300	1	1
N??EE?orG^Xc~?NoEY_	15	39	15	6	13	441111331020024	1	1
N??EE?orG^Xc~?No^_?	15	39	15	6	11	002222442131131	1	1
N??EE?orG^^_No~?^_?	15	40	15	5	10	220000330141411	1	1
N??EE?orNo^?BwNo?|_	15	38	15	6	13	441113330000224	1	1
N??EE?orNo^?NoNo?|_	15	39	15	6	10	331114442222003	1	1
N??EE?oy?mxcBw~?Fw?	15	37	15	7	15	441111330020202	1	1
N??EE?oyEX^?DsNo?}_	15	37	15	6	14	441113330000224	1	1
N??EE?o{@e@}rI~?Fw?	15	38	15	7	15	331111441430220	1	1
N??EE?o{@e@}rI~?Xd?	15	38	15	6	14	003300112420141	1	1
N??EE?o{@uFW~?B{Wd_	15	38	15	6	12	331113440200234	1	1
N??EE?o{EX@}~?NoFw?	15	39	15	7	13	331111440220200	1	1
N??EE?o{EX@}~?No^_?	15	39	15	5	12	003333113142424	1	1
N??EE?o{EXXcNoB{@}?	15	38	15	6	12	331100220244111	1	1
N??EE?o{EXXcNoB{^_?	15	38	15	6	13	331111441422002	1	1
N??EE?o{EXXcNoNo@}?	15	38	15	7	14	221144114133000	1	1
N??EE?o{EX^?B{No?}_	15	38	15	5	14	003331114414020	1	1
N??EE?wM@o^?pMNo?~_	15	37	15	5	13	220003331111042	1	1
N??EE?wM@o^_@}NoWf?	15	37	15	6	12	330003331114242	1	1
N??EE?wMEH_}MqNo^?_	15	38	15	5	12	220003331102441	1	1
N??EE?wMEH_}~?NoFX?	15	38	15	5	13	113331004401244	1	1
N??EE?wMEH_}~?No^_?	15	38	15	5	13	441114332233020	1	1
N??EE?wMEH_}~?~?FX?	15	38	15	6	11	114441223322003	1	1
N??EE?wMEH~?}?No?}o	15	38	15	5	11	002224441141130	1	1
N??EE?wpNo^?MsNo?|_	15	39	15	7	9	441113330300224	1	1
N??EE?wpNo^?NoNo?|_	15	39	15	6	9	331114442422003	1	1
N??EEBoB~wFw~?No^_?	15	43	15	5	5	220000331414141	1	1
N??EEBo{Fw@}NoNo^_?	15	42	15	6	8	002222441110331	1	1
N??EFBOFo^Ds~?~?^_?	15	41	15	6	8	220000333444111	1	1
N??EFBOFo}Ds~?~?^_?	15	41	15	5	8	220000333444111	1	1
N??EFBOFp\Fo~?~?^_?	15	41	15	4	8	220000333444111	1	1
N??EFBOK_ZbwJgrC^_?	15	37	15	7	17	111144222433300	1	1
N??EFBOK_ZbwJg~?^_?	15	38	15	6	14	111144222233300	1	1
N??EFBOK_}DsrC~?^_?	15	38	15	5	13	220000333444111	1	1
N??EFB_K`{Xa~?Fw^_?	15	39	15	5	12	000222444031131	1	1
N??EFB_KeW`mN_~?B{?	15	38	15	7	14	444111333102002	1	1
N??EFB_KeW`m~?Fw^_?	15	39	15	7	11	000222444213131	1	1
N??EFB_KeW~_FwFw^_?	15	40	15	7	9	000222444011331	1	1
N??EFB_N`{^_~?FwB{?	15	42	15	6	7	333000222114411	1	1
N??EFB_Nfw^_FwFw^_?	15	43	15	6	4	222000333111441	1	1
N??EFBo{@{Bw~?B{^_?	15	41	15	5	9	000022444413131	1	1
N??FEaKFb`Dg~?~?^_?	15	39	15	3	12	000022443343111	1	1
N??FEaK[N_BoJO~?@z?	15	37	15	5	15	444411330330002	1	1
N??FEagF`YIc~?~?^_?	15	39	15	3	13	000022441331111	1	1
N??FEbo{?{Dg~?B{^_?	15	40	15	4	10	000022444411131	1	1
N??FFAWXG}Bw~?~?^_?	15	41	15	5	7	000222441133111	1	1
N??FFAWfBHBwFo~?KEo	15	39	15	5	12	333111440020024	1	1
N??FFB_F?w[B?}Fx^_O	15	39	15	5	9	000333111221024	1	1
N??FFB_~Fw^_FwFwB{?	15	45	15	9	0	000222444111333	1	1
N?AA@?O{?}DsRWaw@}?	15	34	15	4	16	333311111400000	1	1
N?AA@?O{@kJgZGaw@N?	15	32	15	6	20	114431133002224	1	1
N?AA@?O{@kJgigB{XL?	15	34	15	6	21	313414111430202	1	1
N?AA@?O{@{JgZGaw@}?	15	34	15	5	19	111144444200033	1	1
N?AA@?O{@{JgeoyG@}?	15	34	15	5	19	222200003311134	1	1
N?AA@?O{@{XKVOig@}?	15	34	15	5	20	333311111422220	1	1
N?AA@?O{BwRWigRW@}?	15	34	15	5	19	000033333144422	1	1
N?AA@?O{BwVOuOyG@}?	15	34	15	5	18	000003333111112	1	1
N?AA@?WeF@Cueo^?Gm?	15	32	15	5	19	422442220011331	1	1
N?AA@?WwGNM_N_uOPW_	15	32	15	6	23	311131331020224	1	1
N?AA@?WwGNN_m_uOBy?	15	34	15	6	19	333111110402220	1	1
N?AA@?WwGNN_m_uON_?	15	33	15	5	20	000003333131111	1	1
N?AA@?WwGNN_m_uO^@?	15	34	15	4	18	111113333040000	1	1
N?AA@AOQ@{ZG@{ZGUQ?	15	32	15	7	22	141141311300202	1	1
N?AA@AOUDCzGZGN_?}?	15	32	15	6	20	413113313040224	1	1
N?AA@AOw@LVORWuQBy?	15	34	15	7	19	414113113340202	1	1
N?AA@AOw@\Hk^?eoBy?	15	34	15	6	19	033111441422200	1	1
N?AA@AOwCUM`JgRWBy?	15	33	15	5	20	233141441432000	1	1
N?AA@AOwDsZGJgRWBy?	15	34	15	6	20	000022224411333	1	1
N?AA@AOwDsZGZGFs@}?	15	35	15	7	19	333111111422200	1	1
N?AA@AOwFoRWJgRWBy?	15	34	15	6	20	000022224411333	1	1
N?AA@AOy@LAym_RWZH?	15	34	15	6	21	144142242011030	1	1
N?AA@AOyDcAyuOJgHl?	15	34	15	7	20	244241141312300	1	1
N?AA@AO{@kRWRWJg@N?	15	33	15	6	21	101133130002424	1	1
N?AA@AO{BHFoVOB{RX?	15	35	15	7	20	333311114432202	1	1
N?AA@AO{BHVOVOeq@}?	15	35	15	7	19	424413113340202	1	1
N?AA@AO{BXRWN_RW@}?	15	35	15	6	18	313311114402200	1	1
N?AA@AO{BgDsRWeo@^?	15	34	15	5	19	222244441110030	1	1
N?AA@AO{BwRWJgRW@}?	15	35	15	6	17	333311114422000	1	1
N?AA@AO{CuDsRWFo@}?	15	35	15	5	17	333311114420000	1	1
N?AA@AO{CuFoRWJg@}?	15	35	15	6	17	202244441133000	1	1
N?AA@AO{CuFoVOZG@}?	15	35	15	6	19	222244441133300	1	1
N?AA@AO{DsRWVOZG@}?	15	35	15	6	18	022024224411133	1	1
N?AA@AO{DsZGFoZG@}?	15	35	15	6	18	022024224411133	1	1
N?AA@AO{DsZGN_ZG@}?	15	35	15	6	18	244241441133300	1	1
N?AA@AO{DsZG^?ZG@}?	15	35	15	6	18	022244114111330	1	1
N?AA@AWw?scseo^?Gl?	15	32	15	5	20	133113130404224	1	1
N?AA@AWwBHVOuO@{By?	15	34	15	6	19	244220003003341	1	1
N?AA@BOHn_Jgm_uS@|?	15	36	15	6	17	442422220103301	1	1
N?AA@BOHn_N_m_uS@|?	15	36	15	5	17	442422220103301	1	1
N?AA@BOJN_QYm_VO@|?	15	35	15	7	18	224244441011330	1	1
N?AA@BOX?ZDsVOkaRY?	15	34	15	7	20	442411413122030	1	1
N?AA@BOX@L@]m_VORJ?	15	34	15	6	20	422442240110330	1	1
N?AA@BOX@\@]VOm_RY?	15	35	15	7	19	433113113420200	1	1
N?AA@BOX@\@]VO}?RY?	15	35	15	7	20	222242441100330	1	1
N?AA@BOX@\@{VOm_RY?	15	35	15	6	19	441413113422000	1	1
N?AA@BOX@\@{VO}?RY?	15	35	15	6	19	220200303144111	1	1
N?AA@BOi@T?}eo^?Ij?	15	34	15	7	20	242424240110330	1	1
N?AA@BOiFoRWJgTS?~?	15	35	15	6	19	141442220203131	1	1
N?AA@BOkBgDsRSeo@^?	15	34	15	5	19	222244441110030	1	1
N?AA@BOkBwRWJgRS@}?	15	35	15	6	17	222244441133000	1	1
N?AA@BO{@\DsVOeo@}?	15	36	15	6	15	442422220011331	1	1
N?AA@BO{@{JgeoJg@}?	15	36	15	6	16	222244441133300	1	1
N?AA@BO{AyJgeoJg@}?	15	36	15	6	15	020244141133300	1	1
N?AA@BO{AyRWFoJg@}?	15	36	15	5	15	220244441133300	1	1
N?AA@BO{AyRWJgB{@}?	15	37	15	5	13	331300002244111	1	1
N?AA@BO{BwJgeoJg@}?	15	36	15	6	16	222244441133300	1	1
N?AA@BO{EqJgeoJg@}?	15	36	15	6	15	002031131144422	1	1
N?AA@BO{FoJgeoJg@}?	15	36	15	6	16	000022224411133	1	1
N?AA@BO}FoJgeoJg?~?	15	37	15	6	15	441442220003311	1	1
N?AA@B_@zwVOuOFw^A?	15	37	15	5	15	333114444322202	1	1
N?AA@B_FiyFoN_eoWIo	15	37	15	5	13	334111134020024	1	1
N?AA@B_H_rjgeo^?B{?	15	35	15	6	18	033111444202020	1	1
N?AA@B_H_rjgeo^?Jg?	15	34	15	5	16	400220424431311	1	1
N?AA@B_H_rjgeo^?N_?	15	34	15	5	16	400220424431311	1	1
N?AA@B_H_rjgeo}?B{?	15	35	15	6	18	333114414300020	1	1
N?AA@B_H_rjgeo}?ZI?	15	35	15	5	19	113113313400000	1	1
N?AA@B_H_rjgeo}?^??	15	34	15	5	18	020224044433111	1	1
N?AA@B_H_rjgm_FwZI?	15	36	15	6	18	333114114300202	1	1
N?AA@B_HaIB{uSmaB{?	15	36	15	7	16	222441441220330	1	1
N?AA@B_HaIN_EMeoB{?	15	33	15	6	21	222442441113030	1	1
N?AA@B_HaIN_EMeoN_?	15	32	15	5	18	400220444441331	1	1
N?AA@B_HaIN_EMeoRW?	15	32	15	5	21	424114143330200	1	1
N?AA@B_HaIN_E[eoVP?	15	33	15	6	21	411441422210330	1	1
N?AA@B_HaIN_FwuSVP?	15	35	15	6	21	143111344432002	1	1
N?AA@B_HaIOW}?FwBF_	15	32	15	6	22	222442221111330	1	1
N?AA@B_HaIRWFwuSVP?	15	35	15	6	19	143114144432002	1	1
N?AA@B_HaI^?eEeoB{?	15	33	15	6	19	222441111223300	1	1
N?AA@B_HaI^?uSmaB{?	15	35	15	6	19	143114144432020	1	1
N?AA@B_HaiN_E[eoTP?	15	33	15	6	20	030333031124241	1	1
N?AA@B_HaiTP^?FwZI?	15	35	15	6	21	333111414304202	1	1
N?AA@B_HaiTPm_FwZI?	15	35	15	6	19	143114144432200	1	1
N?AA@B_HaiTP}?uSB{?	15	35	15	6	19	444113313423002	1	1
N?AA@B_HayJgm_FwZI?	15	36	15	5	17	134111414322002	1	1
N?AA@B_HayRW^?FwZI?	15	36	15	5	18	413113113420220	1	1
N?AA@B_HayRW}?FwZI?	15	36	15	5	16	333114414300202	1	1
N?AA@B_HayVOFwFwZI?	15	37	15	6	15	333114114302002	1	1
N?AA@B_HbwN_eoFwZI?	15	36	15	5	18	413111444422000	1	1
N?AA@B_HbwVOE[FwZI?	15	36	15	7	19	222442241133000	1	1
N?AA@B_HbwVOFwFwZI?	15	37	15	6	16	333114414322002	1	1
N?AA@B_HbwVOVOFwZI?	15	36	15	5	19	333114414322002	1	1
N?AA@B_HfoN_eouSB{?	15	36	15	5	17	444113313400202	1	1
N?AA@B_L`kN_eoFwXJ?	15	36	15	6	16	312030033111442	1	1
N?AA@B_N`{FoVOeoB{?	15	37	15	4	14	113000022444111	1	1
N?AA@B_N`{JgVOeoB{?	15	37	15	4	16	323000022441141	1	1
N?AA@B_NayRWFwFwB{?	15	39	15	3	12	333000002111111	1	1
N?AA@B_NayRWN_FwB{?	15	38	15	4	14	113000022411411	1	1
N?AA@B_NayRWN_uOB{?	15	37	15	4	15	332002202144141	1	1
N?AA@B_XCEBFN_VORY?	15	33	15	6	19	122442441100330	1	1
N?AA@B_XCEBFm_VOB{?	15	33	15	6	20	222444441110330	1	1
N?AA@B_XCEVOuOEMB{?	15	33	15	5	19	222441441113300	1	1
N?AA@B_XDsFouOE{B{?	15	36	15	6	16	202441411133300	1	1
N?AA@B_XDsFouOVOB]?	15	35	15	5	17	222002003311114	1	1
N?AA@B_XDsFouOesB{?	15	36	15	5	17	022000033311144	1	1
N?AA@B_XDsJgE{FwRY?	15	37	15	5	15	333113114422000	1	1
N?AA@B_XDsJgFwFwRY?	15	37	15	5	15	303114114320002	1	1
N?AA@B_XDsN_VOFwRY?	15	36	15	5	16	422444111133300	1	1
N?AA@B_XDsN_uOE{B{?	15	36	15	6	16	022000333311144	1	1
N?AA@B_XDsN_uOesB{?	15	36	15	5	16	022000333311144	1	1
N?AA@B_XDsVOVOesB{?	15	36	15	5	16	202441411133000	1	1
N?AA@B_XDsVOuOFwB]?	15	36	15	5	14	202441411133300	1	1
N?AA@B_XDsVOuOFwRY?	15	36	15	5	16	020331311144424	1	1
N?AA@B_XDsZGFwFwRY?	15	37	15	5	15	222441441133000	1	1
N?AA@B_XDsZGFwesB]?	15	37	15	4	15	222441441133000	1	1
N?AA@B_\?VfoVOeoB{?	15	36	15	5	17	022414111320000	1	1
N?AA@B_\?VvON_uOB{?	15	36	15	6	18	444220220013131	1	1
N?AA@B_\?VvOVOeoB{?	15	36	15	6	17	422414113320000	1	1
N?AA@B_\?VvOuOeoB{?	15	36	15	5	16	222441441103330	1	1
N?AA@B_\@[YHasVOB{?	15	35	15	6	22	224444141301230	1	1
N?AA@B_\@[YH}?asB{?	15	35	15	6	21	222444111301320	1	1
N?AA@B_\BwVOasVOB{?	15	36	15	5	18	320000333114214	1	1
N?AA@B_\BwVOasuOB{?	15	36	15	5	18	133111444222020	1	1
N?AA@B_\BwVOuOA{B{?	15	36	15	6	17	222444111333300	1	1
N?AA@B_\CUfoN_uOB{?	15	36	15	5	18	102442411103300	1	1
N?AA@B_\CUfoVOeoB{?	15	36	15	5	18	433111444232200	1	1
N?AA@B_\CUvON_VOB{?	15	36	15	5	19	222444411303300	1	1
N?AA@B_\CUvOVOFwB{?	15	37	15	6	17	303114114322000	1	1
N?AA@B_\CUvOeoVOB{?	15	36	15	5	18	231003003211144	1	1
N?AA@B_\CUvOm_VOB{?	15	36	15	5	18	212441411233300	1	1
N?AA@B_\CUvOuOFwB{?	15	37	15	6	17	222441441233300	1	1
N?AA@B_\CUvOuON_B{?	15	36	15	5	19	133111144402220	1	1
N?AA@B_\CU~?N_VOB{?	15	36	15	5	18	022000333141114	1	1
N?AA@B_\CU~?m_VOB{?	15	36	15	5	18	202003033111144	1	1
N?AA@B_\DS@]TQuOB{?	15	35	15	7	20	323414141320330	1	1
N?AA@B_\DSPYTQuOB{?	15	35	15	6	20	142414111322300	1	1
N?AA@B_\DSPY}?TQB{?	15	35	15	6	21	020204341344130	1	1
N?AA@B_\DsVOuOA{B{?	15	36	15	6	16	202441411133300	1	1
N?AA@B_\FoVOuOA{B{?	15	36	15	6	16	222441111333300	1	1
N?AA@B_^@{FoVOeoB{?	15	37	15	4	15	133000022444111	1	1
N?AA@B_^@{FouOeoB{?	15	37	15	4	16	203000022444111	1	1
N?AA@B_^@{JgeoFwB{?	15	38	15	5	13	133000222444111	1	1
N?AA@B_^BwFoVOeoB{?	15	37	15	4	13	133000222444411	1	1
N?AA@B_^BwVOVOeoB{?	15	37	15	4	15	033000222444411	1	1
